app_id,completion_time_mins,household_size,income,docs_with_app,docs_after_app,under18_n,over_59_n,stable_housing,had_interview,zip,approved
40285,12.99751738,1,11,1,0,0,0,FALSE,FALSE,92102,FALSE
40414,27.36346869,1,672,2,1,0,0,TRUE,NA,92122,FALSE
40473,23.71867113,3,17,0,0,0,0,TRUE,FALSE,92173,FALSE
40528,8.77525415,1,1602,0,2,0,0,TRUE,NA,92130,FALSE
40534,14.00811613,2,13,0,0,1,0,TRUE,FALSE,92173,FALSE
40670,10.8980434,2,4,8,0,0,0,TRUE,NA,92107,TRUE
40733,4.331842065,1,11,0,0,0,0,FALSE,FALSE,92109,TRUE
40782,11.61932669,5,749,0,0,3,0,TRUE,TRUE,92114,TRUE
40841,26.67792202,1,144,2,0,0,0,FALSE,TRUE,92108,TRUE
40860,11.8908407,2,25,0,0,1,0,TRUE,NA,92117,TRUE
40892,11.80546162,1,14,0,0,0,0,FALSE,FALSE,92116,FALSE
40946,17.68987056,1,928,0,0,0,0,FALSE,NA,92154,FALSE
41003,33.33247478,4,2779,2,0,2,0,FALSE,FALSE,92173,TRUE
40993,14.93257707,1,2291,3,0,0,0,TRUE,NA,92154,TRUE
40999,16.9817123,1,1217,3,0,0,0,TRUE,NA,92101,FALSE
41040,5.356447466,1,663,0,0,0,0,FALSE,NA,92107,TRUE
41052,20.96070602,2,20,0,0,0,0,FALSE,FALSE,92103,FALSE
41061,18.03642297,1,449,0,0,0,0,FALSE,NA,92116,FALSE
41098,34.61577837,1,1,0,0,0,0,FALSE,TRUE,92101,FALSE
41162,7.306901936,1,16,4,0,0,0,TRUE,FALSE,92123,TRUE
41173,6.059806585,1,18,0,0,0,0,FALSE,TRUE,92113,TRUE
41204,26.67602623,4,2036,0,6,2,0,TRUE,FALSE,92101,FALSE
41230,19.42664718,4,1644,0,0,2,0,TRUE,NA,92102,TRUE
41331,7.273271898,2,4,0,0,1,0,FALSE,TRUE,92113,TRUE
41420,12.08599052,1,2432,0,0,0,0,TRUE,NA,92109,FALSE
41453,8.37412347,2,1,1,0,1,0,TRUE,NA,92130,TRUE
41476,10.17618033,1,11,4,0,0,0,TRUE,TRUE,92108,TRUE
41530,5.490529052,1,18,1,0,0,0,FALSE,NA,92105,FALSE
41572,8.723968701,1,22,1,0,0,0,TRUE,FALSE,92116,TRUE
41581,12.50798998,2,11,11,0,1,0,TRUE,NA,92126,TRUE
41639,4.661212281,1,23,0,0,0,0,FALSE,NA,92128,FALSE
41684,4.674586137,1,15,0,0,0,0,TRUE,FALSE,92104,TRUE
41704,7.039186565,1,19,0,1,0,0,TRUE,NA,92115,TRUE
41717,10.50259323,2,4,0,0,0,0,TRUE,NA,92113,FALSE
41720,14.53092647,3,2082,5,0,2,0,TRUE,FALSE,92173,TRUE
41769,6.722083032,4,13,0,0,2,0,TRUE,TRUE,92126,TRUE
41819,6.612788685,1,8,1,0,0,0,FALSE,NA,92102,FALSE
41830,14.85110552,2,1426,0,0,0,0,TRUE,TRUE,92109,TRUE
41847,19.64420252,6,3013,0,0,4,0,TRUE,TRUE,92116,FALSE
41869,8.714100417,2,2,0,0,0,0,TRUE,TRUE,92103,TRUE
41890,12.65224692,4,4023,0,0,1,1,TRUE,FALSE,92129,FALSE
41896,10.95535522,1,11,1,0,0,0,FALSE,FALSE,92117,TRUE
41898,10.10573527,1,1744,0,0,0,1,TRUE,FALSE,92101,FALSE
41900,27.01878328,1,1037,5,0,0,0,TRUE,TRUE,92116,TRUE
41930,5.598689198,2,1,5,0,0,0,TRUE,FALSE,92107,FALSE
41939,13.07070733,3,2706,0,0,1,0,TRUE,NA,92102,FALSE
41941,32.49338467,3,1586,0,0,1,0,TRUE,FALSE,92113,TRUE
41945,20.88978331,5,2612,2,13,3,0,TRUE,TRUE,92102,TRUE
41959,11.34084897,3,13,0,0,0,1,FALSE,NA,92154,FALSE
42007,7.377343265,3,15,4,0,1,0,TRUE,TRUE,92109,TRUE
42011,16.66052808,1,20,0,0,0,0,FALSE,TRUE,92105,TRUE
42067,4.748654668,1,1,1,0,0,0,FALSE,NA,92105,TRUE
42097,52.46184613,1,1761,0,5,0,0,TRUE,NA,92104,FALSE
42133,17.53287908,1,1396,0,0,0,0,TRUE,NA,92114,FALSE
42139,11.45264838,1,12,0,0,0,0,FALSE,FALSE,92101,TRUE
42141,8.11731145,1,2,2,0,0,0,FALSE,FALSE,92110,FALSE
42178,9.163067651,1,2019,0,0,0,0,TRUE,TRUE,92104,FALSE
42193,5.67725685,1,9,0,0,0,0,FALSE,NA,92110,TRUE
42229,29.07326973,1,2,1,0,0,0,FALSE,FALSE,92105,FALSE
42253,8.542949116,1,807,0,0,0,0,FALSE,NA,92116,FALSE
42273,5.3195707,1,6,1,0,0,0,TRUE,NA,92103,FALSE
42301,23.355185,1,19,0,0,0,0,FALSE,NA,92104,FALSE
42317,5.441891102,1,1832,0,2,0,0,TRUE,NA,92120,FALSE
42324,11.42919185,3,2595,4,2,2,0,TRUE,TRUE,92105,FALSE
42411,9.21803805,1,15,0,0,0,0,FALSE,NA,92109,FALSE
42437,7.800685616,1,657,4,0,0,0,FALSE,NA,92119,FALSE
42533,7.855533397,1,2622,0,0,0,0,TRUE,TRUE,92105,TRUE
42562,82.82618192,4,2809,0,3,2,0,TRUE,NA,92120,FALSE
42566,11.618533,1,23,0,0,0,0,FALSE,NA,92101,TRUE
42585,39.360284,1,1157,2,1,0,1,FALSE,TRUE,92126,TRUE
42591,16.88454395,2,3685,0,0,0,2,TRUE,TRUE,92128,FALSE
42608,35.55207365,1,953,4,0,0,0,TRUE,FALSE,92115,TRUE
42701,8.896857882,4,21,1,0,2,0,TRUE,NA,92113,FALSE
42727,5.330920617,1,1318,1,1,0,0,TRUE,NA,92107,FALSE
42778,5.257864499,1,1268,1,0,0,0,FALSE,NA,92102,FALSE
42787,14.3681491,1,461,2,0,0,1,FALSE,NA,92139,TRUE
42900,8.002244798,2,25,0,0,0,0,FALSE,NA,92110,TRUE
42957,19.07344278,1,23,0,0,0,0,FALSE,TRUE,92113,FALSE
42996,9.580083299,1,1264,5,0,0,0,FALSE,TRUE,92127,FALSE
43025,15.01650793,2,2960,0,0,0,0,TRUE,NA,92116,FALSE
43032,743.7744193,2,284,1,2,0,0,FALSE,TRUE,92111,FALSE
43049,7.465835818,2,2231,0,10,1,0,TRUE,TRUE,92139,FALSE
43055,10.15525347,2,2430,0,0,1,0,FALSE,NA,92117,FALSE
43061,25.4773144,4,4537,0,0,0,0,TRUE,NA,92117,FALSE
43148,7.117825866,1,1083,0,0,0,0,TRUE,TRUE,92102,TRUE
43172,9.216600418,1,4,1,0,0,0,FALSE,NA,92154,TRUE
43183,7.250324782,1,7,2,0,0,0,TRUE,NA,92109,TRUE
43196,10.6553561,1,740,21,6,0,0,TRUE,FALSE,92105,TRUE
43228,5.504732001,1,1548,3,0,0,0,TRUE,NA,92115,FALSE
43290,28.14831775,1,839,3,0,0,0,FALSE,FALSE,92154,FALSE
43438,3.859927468,1,9,0,0,0,0,FALSE,NA,92109,FALSE
43522,13.9222456,1,5,1,1,0,0,FALSE,NA,92128,TRUE
43619,71.78772024,2,8,0,1,0,0,FALSE,FALSE,92101,TRUE
43620,8.284210416,1,946,1,6,0,0,TRUE,TRUE,92114,TRUE
43625,11.33268515,1,10,0,0,0,0,TRUE,FALSE,92117,TRUE
43633,8.039319567,3,12,5,0,2,0,FALSE,NA,92105,TRUE
43763,9.711313033,1,434,0,2,0,0,FALSE,NA,92110,TRUE
43782,6.748533551,1,1421,2,0,0,0,TRUE,NA,92104,FALSE
43878,8.951764119,1,16,0,0,0,0,FALSE,NA,92101,FALSE
43869,16.96187278,1,816,0,0,0,0,FALSE,TRUE,92115,FALSE
43883,5.188353634,1,15,0,0,0,0,FALSE,FALSE,92101,FALSE
43908,5.991569233,1,15,2,0,0,0,FALSE,NA,92102,FALSE
43919,16.21245053,2,2237,5,0,1,0,TRUE,NA,92116,TRUE
43958,8.613341967,2,431,0,0,0,0,TRUE,NA,92139,FALSE
43968,5.168904698,1,1600,0,0,0,0,FALSE,NA,92116,FALSE
43977,10.90758913,1,748,0,0,0,0,FALSE,NA,92109,TRUE
43979,6.426246615,1,13,1,0,0,0,FALSE,NA,92105,FALSE
44031,7.3434207,2,20,1,0,0,0,FALSE,NA,92173,FALSE
44040,7.247690952,3,18,0,0,2,0,TRUE,FALSE,92104,FALSE
44053,12.65480345,2,1562,0,0,1,0,TRUE,FALSE,92115,FALSE
44064,11.87691969,1,19,1,0,0,0,FALSE,NA,92154,TRUE
44099,12.28000685,4,1519,0,0,2,0,TRUE,TRUE,92105,FALSE
44117,4.403718897,1,24,1,0,0,0,FALSE,TRUE,92116,TRUE
44204,12.6413897,3,1264,0,0,1,1,TRUE,NA,92114,FALSE
44225,6.487893967,1,12,2,0,0,0,FALSE,TRUE,92102,TRUE
44242,39.08798122,1,316,1,0,0,0,FALSE,NA,92114,TRUE
44243,8.382362366,1,702,4,0,0,1,TRUE,NA,92126,TRUE
44258,17.57709047,1,13,2,0,0,0,FALSE,NA,92115,TRUE
44333,6.031368919,1,2,1,0,0,0,FALSE,NA,92102,TRUE
44395,14.48024373,3,2646,0,0,2,0,FALSE,FALSE,92108,FALSE
44421,9.7369567,3,2251,0,0,1,0,TRUE,NA,92111,FALSE
44432,15.20151827,2,1538,0,0,1,0,TRUE,NA,92113,TRUE
44538,59.22752552,5,2022,14,0,3,0,TRUE,TRUE,92129,FALSE
44561,9.938983353,1,8,0,0,0,0,FALSE,TRUE,92110,TRUE
44564,7.129410636,1,447,1,0,0,0,FALSE,NA,92130,FALSE
44608,23.8396847,3,1360,5,0,2,0,TRUE,TRUE,92111,TRUE
44757,14.45746217,1,4,0,0,0,0,FALSE,TRUE,92104,TRUE
44777,6.172566565,4,6,0,0,3,0,FALSE,TRUE,92114,TRUE
44778,7.949288019,1,3,0,0,0,0,FALSE,NA,92102,TRUE
44801,7.623920933,1,12,2,0,0,0,FALSE,NA,92101,TRUE
44878,13.99712417,6,7186,0,0,4,0,TRUE,NA,92127,FALSE
44928,7.957946348,2,2201,3,0,0,1,FALSE,NA,92102,FALSE
44931,7.35449175,3,2078,0,4,2,0,TRUE,TRUE,92127,FALSE
44957,19.56679016,4,9204,0,0,0,1,TRUE,NA,92114,TRUE
44962,8.609133232,1,6,1,0,0,0,FALSE,NA,92127,FALSE
44986,20.559517,1,1997,0,0,0,0,FALSE,TRUE,92113,TRUE
44998,12.95995768,1,1094,0,0,0,0,FALSE,NA,92122,TRUE
45087,7.746205918,1,2,2,1,0,0,TRUE,NA,92173,TRUE
45251,8.058218968,1,22,2,0,0,0,TRUE,NA,92117,TRUE
45289,15.45144596,2,2299,4,0,0,0,FALSE,TRUE,92126,TRUE
45315,5.643394784,1,1,1,0,0,0,TRUE,NA,92139,TRUE
45331,16.260528,3,3164,1,4,0,0,TRUE,TRUE,92173,FALSE
45379,11.68811,3,2193,1,0,1,0,TRUE,TRUE,92109,TRUE
45417,7.121680268,1,1721,1,2,0,0,FALSE,NA,92111,TRUE
45556,12.23453525,1,2,0,0,0,0,FALSE,FALSE,92117,FALSE
45611,12.98842477,5,4139,0,0,3,0,TRUE,FALSE,92154,FALSE
45618,6.808683503,1,20,1,0,0,0,FALSE,FALSE,92105,TRUE
45637,8.218962065,4,1853,0,1,3,0,TRUE,TRUE,92123,TRUE
45652,10.20623948,1,14,1,0,0,0,FALSE,NA,92104,TRUE
45653,15.16637427,1,9,1,0,0,0,FALSE,FALSE,92104,TRUE
45658,27.56745747,1,1489,3,0,0,0,FALSE,TRUE,92110,TRUE
45693,9.089281317,2,1934,2,0,0,0,TRUE,NA,92111,FALSE
45699,12.64651506,1,5,1,0,0,0,FALSE,NA,92114,FALSE
45710,20.63743005,5,5818,0,0,3,0,TRUE,NA,92124,FALSE
45733,7.0880868,1,20,4,0,0,0,FALSE,TRUE,92105,TRUE
45791,6.561487118,1,2,0,0,0,0,FALSE,NA,92114,TRUE
45818,8.673500435,1,1284,2,0,0,0,FALSE,NA,92114,FALSE
45876,6.61808457,2,2276,3,0,1,0,TRUE,TRUE,92113,FALSE
45951,36.62573245,1,1126,3,0,0,0,TRUE,TRUE,92117,TRUE
46006,4.950545633,1,1544,4,0,0,0,TRUE,TRUE,92107,TRUE
46045,2.527388533,1,0,0,0,0,0,TRUE,TRUE,92108,TRUE
46063,65.4039367,1,11,1,0,0,0,TRUE,NA,92109,TRUE
46073,12.45068883,1,20,4,3,0,0,TRUE,NA,92116,TRUE
46157,10.47845398,2,1,0,0,1,0,FALSE,FALSE,92113,TRUE
46183,10.051563,1,358,0,0,0,0,TRUE,NA,92102,TRUE
46200,21.08823528,1,18,0,0,0,0,FALSE,NA,92113,TRUE
46272,10.88564634,3,816,2,5,1,0,TRUE,NA,92109,TRUE
46274,11.65457358,2,16,0,2,0,1,FALSE,TRUE,92114,TRUE
46289,5.95203745,1,1,1,0,0,0,TRUE,NA,92113,TRUE
46474,17.36463702,2,923,0,0,0,0,TRUE,TRUE,92104,FALSE
46550,14.0239441,1,12,0,1,0,0,TRUE,FALSE,92114,TRUE
46565,5.988669018,1,4,3,0,0,0,TRUE,TRUE,92127,TRUE
46590,6.740918183,1,12,0,0,0,0,FALSE,NA,92114,FALSE
46595,19.22285825,1,1817,3,2,0,0,TRUE,FALSE,92111,FALSE
46618,4.877248736,2,2701,0,2,1,0,TRUE,NA,92115,FALSE
46637,6.790450033,1,22,4,5,0,0,TRUE,FALSE,92103,FALSE
46642,18.909404,2,1209,0,0,0,0,TRUE,FALSE,92109,FALSE
46656,5.610806334,1,1225,3,0,0,0,TRUE,FALSE,92110,TRUE
46703,15.52627895,2,408,1,0,0,0,TRUE,NA,92101,FALSE
46759,5.403967818,1,19,0,0,0,0,FALSE,NA,92126,TRUE
46798,11.46088092,3,2087,0,0,1,0,TRUE,NA,92113,TRUE
46831,15.08521502,5,5026,0,1,3,0,TRUE,NA,92139,FALSE
46846,8.422680434,1,8,1,0,0,0,TRUE,NA,92107,TRUE
46899,21.96374663,2,1,0,0,0,0,FALSE,TRUE,92103,TRUE
46939,18.13958166,3,3239,8,0,2,0,FALSE,TRUE,92107,FALSE
46946,25.54007352,1,17,0,0,0,0,FALSE,FALSE,92110,TRUE
46969,10.98010064,1,15,3,0,0,0,FALSE,NA,92113,TRUE
47039,12.89581127,5,4570,0,0,3,0,TRUE,TRUE,92130,FALSE
47053,8.598818151,2,6,0,0,0,1,TRUE,NA,92115,TRUE
47080,10.91385618,3,2501,0,0,0,0,TRUE,NA,92114,FALSE
47110,14.23651858,1,1006,0,2,0,0,TRUE,FALSE,92154,TRUE
47111,6.012720716,1,24,0,0,0,0,FALSE,NA,92101,TRUE
47198,7.477749717,2,22,3,0,1,0,FALSE,FALSE,92101,TRUE
47204,9.066277583,2,2619,0,0,1,0,TRUE,NA,92108,FALSE
47236,7.200606116,1,1111,5,0,0,0,TRUE,NA,92115,TRUE
47253,5.192052416,2,1809,0,0,0,0,TRUE,NA,92115,FALSE
47287,7.033679132,1,2094,0,1,0,0,TRUE,NA,92114,FALSE
47288,29.19272939,1,5,1,0,0,0,FALSE,NA,92113,TRUE
47298,7.238165987,1,17,0,11,0,0,TRUE,FALSE,92102,FALSE
47325,11.44089608,1,16,1,0,0,0,FALSE,FALSE,92105,TRUE
47375,3.331170817,1,11,4,0,0,0,TRUE,TRUE,92101,TRUE
47389,10.12162347,3,1355,0,0,0,0,TRUE,NA,92117,TRUE
47394,17.88575768,4,4411,0,2,1,1,TRUE,NA,92129,TRUE
47397,20.7523844,1,7,2,0,0,0,TRUE,TRUE,92104,TRUE
47406,27.63915937,2,1313,3,0,0,0,FALSE,TRUE,92110,TRUE
47461,6.673118734,2,22,0,0,0,0,FALSE,NA,92154,FALSE
47516,7.121690067,3,0,0,1,1,0,TRUE,NA,92107,TRUE
47526,10.67795913,3,19,0,0,1,0,TRUE,NA,92173,FALSE
47530,4.447490752,1,4,1,0,0,0,TRUE,TRUE,92108,FALSE
47688,18.36560953,2,1613,0,0,0,1,TRUE,NA,92139,FALSE
47693,10.11820167,1,15,0,0,0,0,TRUE,NA,92113,FALSE
47711,6.72548213,3,2466,7,2,2,0,TRUE,FALSE,92154,TRUE
47726,8.568243368,3,2610,0,9,1,0,TRUE,NA,92102,FALSE
47741,8.680941534,2,1955,0,0,0,0,TRUE,NA,92123,FALSE
47744,5.606851947,1,17,0,0,0,0,FALSE,NA,92113,TRUE
47745,8.99653825,3,516,0,0,2,0,TRUE,TRUE,92129,TRUE
47822,5.269303083,1,1813,4,0,0,0,TRUE,NA,92111,TRUE
47871,8.131033897,3,2312,0,0,1,0,TRUE,TRUE,92110,FALSE
47949,17.44867878,2,2505,0,0,0,2,TRUE,NA,92127,FALSE
47968,53.09130207,1,1540,0,0,0,1,TRUE,NA,92103,FALSE
48068,9.765794532,1,970,3,1,0,0,TRUE,TRUE,92105,FALSE
48090,7.826425584,4,3220,0,0,3,0,TRUE,NA,92139,FALSE
48122,6.736403048,1,20,2,0,0,0,TRUE,NA,92110,TRUE
48149,16.99219945,1,556,8,0,0,0,TRUE,TRUE,92114,FALSE
48156,14.37051185,4,3219,0,0,2,0,TRUE,FALSE,92173,FALSE
48159,11.23433062,1,3,1,0,0,0,FALSE,TRUE,92105,TRUE
48225,824.1307388,1,911,0,3,0,1,TRUE,NA,92105,FALSE
48274,31.95919737,1,918,0,0,0,1,TRUE,NA,92115,FALSE
48304,8.985579785,1,524,0,0,0,0,TRUE,FALSE,92123,FALSE
48378,9.399118586,2,593,0,0,1,0,TRUE,FALSE,92114,TRUE
48455,13.42293428,NA,18,0,0,NA,NA,FALSE,NA,92154,FALSE
48471,7.502338,1,7,0,0,0,0,FALSE,TRUE,92126,TRUE
48481,4.487942334,1,1047,0,0,0,1,TRUE,NA,92139,FALSE
48508,12.31868202,1,16,0,0,0,0,FALSE,NA,92139,TRUE
48595,10.57292123,3,3156,0,3,2,0,TRUE,FALSE,92105,FALSE
48608,7.027017184,1,14,2,0,0,0,FALSE,NA,92127,TRUE
48635,26.4222753,3,1570,2,0,2,0,FALSE,TRUE,92102,TRUE
48644,5.885366134,1,2166,1,0,0,0,TRUE,FALSE,92154,FALSE
48792,24.11441705,4,2089,0,0,2,0,TRUE,FALSE,92173,TRUE
48841,15.96490092,1,805,0,0,0,1,FALSE,NA,92101,FALSE
48900,12.03445358,1,23,1,0,0,0,FALSE,NA,92101,FALSE
48915,9.487718467,3,2097,0,4,2,0,FALSE,NA,92114,TRUE
48939,23.50836202,4,18,0,1,1,0,TRUE,FALSE,92113,TRUE
48989,3.774078214,1,25,0,0,0,0,FALSE,FALSE,92105,TRUE
49084,18.0309951,4,2331,0,0,3,0,TRUE,FALSE,92105,FALSE
49155,17.12264143,2,2401,0,0,0,1,TRUE,NA,92102,TRUE
49204,10.4197097,2,810,4,0,0,0,TRUE,FALSE,92115,TRUE
49209,44.61748173,1,3,1,0,0,0,FALSE,FALSE,92105,TRUE
49233,5.008490086,1,5,2,0,0,0,TRUE,TRUE,92113,TRUE
49333,28.85299408,3,1155,0,1,2,0,TRUE,FALSE,92113,TRUE
49368,8.551571167,1,7,0,0,0,0,TRUE,NA,92101,FALSE
49376,102.3954088,1,162,0,0,0,0,FALSE,NA,92115,FALSE
49516,13.30209581,3,3023,0,0,1,0,FALSE,NA,92110,FALSE
49613,32.11687495,2,1680,0,0,0,0,TRUE,NA,92113,FALSE
49727,14.78828923,3,21,0,0,2,0,FALSE,TRUE,92139,TRUE
49782,4.360512431,1,4,0,0,0,0,FALSE,NA,92116,FALSE
49796,13.11533768,1,420,5,0,0,0,FALSE,NA,92105,FALSE
49809,9.349880683,1,7,1,1,0,0,FALSE,NA,92124,TRUE
49875,22.151729,2,6,0,0,1,0,FALSE,NA,92113,TRUE
49877,12.71812485,2,8,0,0,0,0,FALSE,TRUE,92108,FALSE
49935,23.43084548,1,12,1,0,0,1,TRUE,FALSE,92114,TRUE
49940,13.60673743,1,16,1,0,0,0,FALSE,FALSE,92105,TRUE
50028,11.06760859,4,807,0,0,3,0,TRUE,FALSE,92173,TRUE
50156,6.908762817,1,1150,0,0,0,0,TRUE,NA,92107,FALSE
50143,6.986066767,1,19,0,0,0,0,TRUE,NA,92109,FALSE
50330,7.09801145,1,254,0,0,0,1,FALSE,TRUE,92109,TRUE
50334,2.331826552,NA,16,0,0,NA,NA,TRUE,NA,92104,TRUE
50340,28.46212877,1,19,0,0,0,0,FALSE,TRUE,92104,TRUE
50353,13.82332408,1,21,3,0,0,0,FALSE,FALSE,92127,TRUE
50409,17.23970905,1,804,0,2,0,1,TRUE,FALSE,92173,FALSE
50411,7.442014635,1,3,1,0,0,0,FALSE,TRUE,92115,TRUE
50467,17.55016793,1,1918,0,0,0,0,TRUE,FALSE,92139,FALSE
50507,43.23659794,5,3835,0,6,3,0,TRUE,NA,92154,FALSE
50516,4.917070083,2,14,3,0,1,0,TRUE,TRUE,92126,TRUE
50553,8.692020901,5,20,10,6,3,0,TRUE,TRUE,92104,TRUE
50555,10.89039988,4,3902,0,0,3,0,TRUE,NA,92173,FALSE
50767,8.406661582,2,14,1,4,1,0,TRUE,NA,92104,TRUE
50770,12.52850198,2,219,5,0,1,0,TRUE,FALSE,92154,TRUE
50800,9.929849748,1,343,3,2,0,0,FALSE,FALSE,92154,TRUE
50906,7.818618902,4,1410,3,0,1,1,TRUE,NA,92113,FALSE
50925,5.478947031,3,2406,6,0,1,0,TRUE,FALSE,92113,FALSE
50931,5.264778018,1,1357,0,0,0,1,TRUE,TRUE,92117,FALSE
50951,23.8375509,2,2,2,2,0,0,FALSE,FALSE,92126,TRUE
50967,7.789782365,1,1916,1,3,0,0,TRUE,TRUE,92101,FALSE
51066,14.27935647,1,22,0,0,0,0,FALSE,FALSE,92154,FALSE
51091,13.04958292,3,2520,0,4,2,0,TRUE,NA,92105,TRUE
51171,13.31673198,3,8,5,1,2,0,FALSE,FALSE,92127,TRUE
51204,6.777801951,2,12,0,0,0,0,FALSE,NA,92114,TRUE
51221,9.090667033,1,1,0,0,0,0,TRUE,FALSE,92102,FALSE
51240,27.85312507,4,1216,4,0,1,0,TRUE,NA,92102,FALSE
51267,16.50072047,4,2,0,0,2,1,TRUE,NA,92113,FALSE
51388,45.3768655,4,2934,4,4,3,0,TRUE,TRUE,92113,TRUE
51420,4.584182934,2,2095,0,2,1,0,TRUE,TRUE,92102,FALSE
51421,6.477064967,1,9,0,0,0,0,FALSE,NA,92110,FALSE
51447,7.779110948,2,8,0,0,1,0,TRUE,TRUE,92119,FALSE
51455,9.279812284,4,2006,0,7,3,0,TRUE,TRUE,92101,FALSE
51498,6.571880118,1,1943,2,0,0,0,FALSE,TRUE,92105,TRUE
51507,5.886245616,1,1125,0,0,0,0,TRUE,NA,92139,FALSE
51521,11.89521895,3,1624,0,7,1,0,TRUE,NA,92173,TRUE
51604,21.19804458,3,2606,0,0,1,0,TRUE,FALSE,92139,FALSE
51606,10.05562023,3,1920,0,0,1,0,TRUE,NA,92139,FALSE
51703,12.50576756,2,1757,1,1,1,0,TRUE,TRUE,92114,TRUE
51810,29.40149343,4,3815,4,8,2,0,TRUE,TRUE,92123,FALSE
51862,3.236160668,1,16,0,0,0,0,FALSE,NA,92101,TRUE
51960,10.86805607,5,2602,0,0,2,1,TRUE,TRUE,92124,FALSE
51971,8.3489193,4,5,0,0,3,0,TRUE,NA,92154,TRUE
51983,13.78044811,1,11,1,0,0,0,TRUE,NA,92101,FALSE
52009,10.74371908,1,2,1,0,0,0,FALSE,FALSE,92101,FALSE
52047,8.995887701,2,2215,0,0,1,0,TRUE,FALSE,92113,FALSE
52139,19.39380673,2,1964,5,0,1,0,TRUE,TRUE,92124,TRUE
52301,12.82428405,1,926,0,0,0,1,TRUE,TRUE,92104,FALSE
52320,17.71759647,3,2494,0,0,2,0,TRUE,NA,92154,FALSE
52330,7.563846668,1,1303,0,0,0,0,FALSE,TRUE,92139,FALSE
52438,9.465461516,3,1650,0,3,1,0,TRUE,NA,92105,FALSE
52444,6.663630847,1,1977,0,0,0,0,TRUE,NA,92139,FALSE
52546,10.78786645,3,1522,2,2,1,0,FALSE,FALSE,92102,FALSE
52547,7.834649734,3,8,0,0,1,0,TRUE,NA,92104,FALSE
52614,12.39514758,3,2277,0,5,2,0,TRUE,TRUE,92114,TRUE
52641,10.89281911,1,1810,3,0,0,0,FALSE,FALSE,92105,FALSE
52657,9.883859567,1,21,0,0,0,0,FALSE,NA,92111,FALSE
52688,28.69607268,6,3526,0,0,4,0,TRUE,NA,92139,FALSE
52837,4.535235051,1,1,2,0,0,0,TRUE,NA,92117,FALSE
52857,7.3535447,1,11,0,0,0,0,FALSE,FALSE,92109,FALSE
52873,14.46979027,1,14,6,0,0,0,FALSE,FALSE,92105,TRUE
52906,8.551690952,1,1753,0,0,0,0,TRUE,NA,92115,FALSE
52915,23.40018265,1,1557,3,0,0,0,TRUE,NA,92139,TRUE
52983,12.39606839,1,3041,12,0,0,0,TRUE,FALSE,92111,FALSE
53133,7.43341165,1,23,1,0,0,0,FALSE,TRUE,92114,TRUE
53141,9.342987982,1,151,0,0,0,1,FALSE,TRUE,92103,TRUE
53240,7.154905768,1,8,0,0,0,0,TRUE,NA,92123,FALSE
53249,8.151315399,1,3,1,2,0,0,TRUE,FALSE,92114,FALSE
53285,16.07319958,9,1179,1,0,4,0,FALSE,NA,92113,FALSE
53306,23.00829997,1,1849,4,0,0,0,TRUE,TRUE,92101,TRUE
53348,6.393828332,1,24,0,0,0,0,TRUE,NA,92110,FALSE
53431,38.84375832,1,1746,0,0,0,0,TRUE,NA,92109,TRUE
53452,12.21367708,1,10,0,0,0,0,FALSE,FALSE,92105,TRUE
53558,20.92518315,1,1995,0,0,0,0,TRUE,TRUE,92105,TRUE
53574,13.4594162,2,4726,0,0,0,0,TRUE,NA,92108,FALSE
53629,12.23270659,1,1122,0,0,0,0,FALSE,FALSE,92114,FALSE
53637,8.948099883,1,833,0,0,0,1,TRUE,NA,92126,TRUE
53665,9.307696052,1,15,1,0,0,0,FALSE,FALSE,92102,TRUE
53708,10.40711441,1,2952,0,11,0,0,TRUE,NA,92102,FALSE
53711,6.966534432,1,15,0,0,0,0,TRUE,TRUE,92123,TRUE
53722,5.49265885,1,23,0,0,0,0,FALSE,NA,92114,TRUE
53783,9.944892951,1,1588,2,0,0,0,TRUE,TRUE,92111,FALSE
53876,4.818728018,1,16,0,0,0,0,FALSE,NA,92107,TRUE
53949,23.22901282,2,19,0,2,1,0,TRUE,FALSE,92105,TRUE
53999,17.39789502,1,23,2,0,0,0,FALSE,FALSE,92103,FALSE
54001,9.106588984,1,885,0,0,0,0,TRUE,NA,92115,TRUE
54080,20.25904657,3,3011,6,9,2,0,TRUE,TRUE,92128,FALSE
54200,7.167233415,1,16,0,0,0,0,FALSE,NA,92114,FALSE
54264,9.779841932,1,1,0,0,0,0,FALSE,NA,92115,TRUE
54315,12.78146097,1,6,1,0,0,0,FALSE,FALSE,92109,TRUE
54340,6.064855317,1,15,0,2,0,0,TRUE,TRUE,92110,TRUE
54349,15.8864587,4,1430,0,0,1,0,TRUE,NA,92117,FALSE
54355,8.928194316,1,13,1,0,0,0,FALSE,NA,92109,TRUE
54357,9.867104669,1,662,0,1,0,0,FALSE,TRUE,92114,TRUE
54361,17.42177895,1,14,1,0,0,0,FALSE,TRUE,92102,TRUE
54363,4.178477184,1,7,1,0,0,0,FALSE,NA,92109,FALSE
54400,48.7042835,1,14,0,0,0,0,FALSE,TRUE,92111,FALSE
54407,86.71366627,3,4225,7,0,1,0,TRUE,NA,92103,FALSE
54445,20.25162872,1,1,0,0,0,0,FALSE,NA,92105,FALSE
54487,9.754828048,1,1011,0,0,0,0,TRUE,NA,92104,TRUE
